纬度,经度,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,污染程度,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
34.209648,108.977669,68,145,156,104.0,4.0,5.0,268.0,6,2013/1/23,1,-2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,59,85,161,109.0,12.0,16.0,286.0,6,2013/1/23,0,10.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,59,85,161,109.0,12.0,16.0,286.0,6,2013/1/23,1,-2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,99,97,83,86.0,31.0,39.0,65.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,99,97,83,86.0,31.0,39.0,65.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,68,77,87,36.0,18.0,23.0,54.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,68,77,87,36.0,18.0,23.0,54.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,42,59,78,32.0,25.0,31.0,57.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,42,59,78,32.0,25.0,31.0,57.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,49,30,84,59.0,24.0,32.0,49.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,49,30,84,59.0,24.0,32.0,49.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,51,49,81,47.0,94.0,98.0,54.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,51,49,81,47.0,94.0,98.0,54.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,34,48,81,33.0,34.0,48.0,54.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,34,48,81,33.0,34.0,48.0,54.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,45,21,71,51.0,27.0,40.0,69.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,45,21,71,51.0,27.0,40.0,69.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,23,26,66,51.0,40.0,64.0,60.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,23,26,66,51.0,40.0,64.0,60.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,52,48,72,78.0,25.0,37.0,72.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,52,48,72,78.0,25.0,37.0,72.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,56,100,71,53.0,25.0,36.0,63.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,56,100,71,53.0,25.0,36.0,63.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,61,75,73,85.0,7.0,8.0,59.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,61,75,73,85.0,7.0,8.0,59.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,45,81,94,78.0,30.0,38.0,58.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,45,81,94,78.0,30.0,38.0,58.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,38,40,58,100.0,17.0,23.0,67.0,1,2013/1/24,0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,38,40,58,100.0,17.0,23.0,67.0,1,2013/1/24,1,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,80,109,117,102.0,25.0,28.0,169.0,4,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,80,109,117,102.0,25.0,28.0,169.0,4,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,72,106,136,56.0,11.0,13.0,137.0,3,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,72,106,136,56.0,11.0,13.0,137.0,3,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,40,69,99,51.0,19.0,26.0,93.0,1,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.279709,109.07048,40,69,99,51.0,19.0,26.0,93.0,1,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,61,50,118,91.0,18.0,20.0,124.0,3,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,61,50,118,91.0,18.0,20.0,124.0,3,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,55,81,110,85.0,114.0,100.0,156.0,4,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,55,81,110,85.0,114.0,100.0,156.0,4,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,54,77,139,71.0,27.0,31.0,185.0,4,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,54,77,139,71.0,27.0,31.0,185.0,4,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,39,33,75,65.0,33.0,43.0,78.0,1,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,39,33,75,65.0,33.0,43.0,78.0,1,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,75,55,119,90.0,23.0,32.0,153.0,4,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,75,55,119,90.0,23.0,32.0,153.0,4,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,60,108,80,73.0,26.0,37.0,87.0,3,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,60,108,80,73.0,26.0,37.0,87.0,3,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,58,101,91,102.0,10.0,7.0,127.0,3,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,58,101,91,102.0,10.0,7.0,127.0,3,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,57,106,107,98.0,17.0,20.0,108.0,3,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,57,106,107,98.0,17.0,20.0,108.0,3,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,30,67,122,105.0,16.0,20.0,185.0,4,2013/1/25,0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,30,67,122,105.0,16.0,20.0,185.0,4,2013/1/25,1,-2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,117,119,114,103.0,17.0,20.0,172.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,117,119,114,103.0,17.0,20.0,172.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,108,113,170,58.0,8.0,9.0,183.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,108,113,170,58.0,8.0,9.0,183.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,70,60,129,95.0,16.0,19.0,135.0,3,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,70,60,129,95.0,16.0,19.0,135.0,3,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,70,87,118,80.0,82.0,85.0,190.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,70,87,118,80.0,82.0,85.0,190.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,66,85,118,81.0,27.0,34.0,144.0,3,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,66,85,118,81.0,27.0,34.0,144.0,3,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,68,45,132,77.0,15.0,15.0,242.0,6,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,68,45,132,77.0,15.0,15.0,242.0,6,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,104,33,122,68.0,19.0,20.0,196.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,104,33,122,68.0,19.0,20.0,196.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,42,35,85,72.0,32.0,42.0,82.0,1,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,42,35,85,72.0,32.0,42.0,82.0,1,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,76,32,117,101.0,29.0,38.0,159.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,76,32,117,101.0,29.0,38.0,159.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,79,137,118,89.0,15.0,20.0,186.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,79,137,118,89.0,15.0,20.0,186.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,62,104,116,104.0,3.0,4.0,176.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,62,104,116,104.0,3.0,4.0,176.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,89,116,144,101.0,12.0,13.0,173.0,4,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,89,116,144,101.0,12.0,13.0,173.0,4,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,30,83,156,109.0,10.0,14.0,272.0,6,2013/1/26,0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,30,83,156,109.0,10.0,14.0,272.0,6,2013/1/26,1,-1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,118,138,182,109.0,8.0,8.0,266.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,118,138,182,109.0,8.0,8.0,266.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,94,121,170,59.0,5.0,6.0,219.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.261593,108.98996,94,121,170,59.0,5.0,6.0,219.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,103,83,194,103.0,8.0,9.0,223.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.22282,108.947144,103,83,194,103.0,8.0,9.0,223.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,66,102,146,89.0,45.0,56.0,219.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.26955,108.95903,66,102,146,89.0,45.0,56.0,219.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,107,113,256,108.0,12.0,16.0,301.0,7,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.233376,108.9049,107,113,256,108.0,12.0,16.0,301.0,7,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,66,45,28,75.0,10.0,14.0,207.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.35886,108.929192,66,45,28,75.0,10.0,14.0,207.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,80,49,146,88.0,25.0,25.0,212.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.158932,108.90696,80,49,146,88.0,25.0,25.0,212.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,71,53,111,96.0,30.0,45.0,143.0,3,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.662251,109.226196,71,53,111,96.0,30.0,45.0,143.0,3,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,70,131,128,95.0,14.0,19.0,210.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.366699,109.214211,70,131,128,95.0,14.0,19.0,210.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,101,124,152,108.0,2.0,3.0,245.0,6,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.209648,108.977669,101,124,152,108.0,2.0,3.0,245.0,6,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,79,111,150,101.0,15.0,15.0,196.0,4,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.354256,109.011482,79,111,150,101.0,15.0,15.0,196.0,4,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,35,73,107,108.0,2.0,3.0,192.0,4,2013/1/27,0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.382896,108.88327,35,73,107,108.0,2.0,3.0,192.0,4,2013/1/27,1,-1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34.259781,108.856987,135,132,169,109.0,14.0,14.0,293.0,6,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,135,132,169,109.0,14.0,14.0,293.0,6,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,102,80,289,81.0,3.0,4.0,321.0,7,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,102,80,289,81.0,3.0,4.0,321.0,7,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,104,74,205,103.0,10.0,11.0,261.0,6,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,104,74,205,103.0,10.0,11.0,261.0,6,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,84,106,185,103.0,35.0,43.0,304.0,7,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,84,106,185,103.0,35.0,43.0,304.0,7,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,108,107,181,106.0,17.0,20.0,284.0,6,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,108,107,181,106.0,17.0,20.0,284.0,6,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.35886,108.929192,87,50,172,101.0,8.0,11.0,401.0,7,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.35886,108.929192,87,50,172,101.0,8.0,11.0,401.0,7,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.158932,108.90696,79,49,159,97.0,23.0,27.0,268.0,6,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.158932,108.90696,79,49,159,97.0,23.0,27.0,268.0,6,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.662251,109.226196,85,59,158,103.0,22.0,29.0,236.0,6,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.662251,109.226196,85,59,158,103.0,22.0,29.0,236.0,6,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.366699,109.214211,83,120,152,108.0,12.0,16.0,272.0,6,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.366699,109.214211,83,120,152,108.0,12.0,16.0,272.0,6,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,102,125,162,111.0,2.0,3.0,303.0,7,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,102,125,162,111.0,2.0,3.0,303.0,7,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,81,127,268,106.0,8.0,9.0,306.0,7,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,81,127,268,106.0,8.0,9.0,306.0,7,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,83,99,222,113.0,11.0,15.0,349.0,7,2013/1/28,0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,83,99,222,113.0,11.0,15.0,349.0,7,2013/1/28,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,108,142,319,116.0,13.0,12.0,413.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.259781,108.856987,108,142,319,116.0,13.0,12.0,413.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,93,28,269,78.0,10.0,10.0,346.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.261593,108.98996,93,28,269,78.0,10.0,10.0,346.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,61,103,205,73.0,16.0,19.0,324.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.279709,109.07048,61,103,205,73.0,16.0,19.0,324.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,104,93,332,105.0,10.0,12.0,331.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.22282,108.947144,104,93,332,105.0,10.0,12.0,331.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,96,109,199,108.0,68.0,80.0,327.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.26955,108.95903,96,109,199,108.0,68.0,80.0,327.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,92,117,309,105.0,17.0,20.0,374.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.233376,108.9049,92,117,309,105.0,17.0,20.0,374.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.35886,108.929192,67,47,179,101.0,14.0,16.0,304.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.35886,108.929192,67,47,179,101.0,14.0,16.0,304.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.158932,108.90696,80,60,215,101.0,30.0,43.0,362.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.158932,108.90696,80,60,215,101.0,30.0,43.0,362.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.662251,109.226196,82,59,188,106.0,31.0,44.0,291.0,6,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.662251,109.226196,82,59,188,106.0,31.0,44.0,291.0,6,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.366699,109.214211,76,105,184,108.0,13.0,17.0,352.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.366699,109.214211,76,105,184,108.0,13.0,17.0,352.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.209648,108.977669,91,129,314,116.0,36.0,43.0,364.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.209648,108.977669,91,129,314,116.0,36.0,43.0,364.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.354256,109.011482,68,116,275,108.0,22.0,23.0,343.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.354256,109.011482,68,116,275,108.0,22.0,23.0,343.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.382896,108.88327,104,83,170,114.0,24.0,26.0,327.0,7,2013/1/29,0,11.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.382896,108.88327,104,83,170,114.0,24.0,26.0,327.0,7,2013/1/29,1,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,118,148,322,115.0,10.0,10.0,429.0,7,2013/1/30,0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.259781,108.856987,118,148,322,115.0,10.0,10.0,429.0,7,2013/1/30,1,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,106,30,438,94.0,6.0,6.0,447.0,7,2013/1/30,0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.261593,108.98996,106,30,438,94.0,6.0,6.0,447.0,7,2013/1/30,1,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,68,114,328,89.0,12.0,15.0,414.0,7,2013/1/30,0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.279709,109.07048,68,114,328,89.0,12.0,15.0,414.0,7,2013/1/30,1,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,105,87,500,102.0,7.0,10.0,389.0,7,2013/1/30,0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.22282,108.947144,105,87,500,102.0,7.0,10.0,389.0,7,2013/1/30,1,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,85,108,364,107.0,50.0,55.0,341.0,7,2013/1/30,0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.26955,108.95903,85,108,364,107.0,50.0,55.0,341.0,7,2013/1/30,1,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,107,118,328,82.0,15.0,19.0,408.0,7,2013/1/30,0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.233376,108.9049,107,118,328,82.0,15.0,19.0,408.0,7,2013/1/30,1,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34.35886,108.929192,64,72,338,105.0,9.0,11.0,379.0,7,2013/1/30,0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
