点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间
兴庆小区 ,15.0,17.0,66.0,,,,,良,2011-10-07
兴庆小区 ,12.0,15.0,61.0,,,,,良,2011-10-06
兴庆小区 ,18.0,12.0,61.0,,,,,良,2011-10-05
兴庆小区 ,18.0,12.0,61.0,,,,,良,2011-10-05
兴庆小区 ,17.0,16.0,61.0,,,,,良,2011-10-04
兴庆小区 ,19.0,12.0,61.0,,,,,良,2011-10-03
兴庆小区 ,19.0,9.0,61.0,,,,,良,2011-10-02
兴庆小区 ,15.0,11.0,62.0,,,,,良,2011-10-01
兴庆小区 ,25.0,16.0,55.0,,,,,良,2011-09-30
兴庆小区 ,17.0,15.0,52.0,,,,,良,2011-09-29
兴庆小区 ,15.0,12.0,61.0,,,,,良,2011-09-28
兴庆小区 ,28.0,15.0,79.0,,,,,良,2011-09-27
兴庆小区 ,21.0,10.0,90.0,,,,,良,2011-09-26
兴庆小区 ,27.0,11.0,93.0,,,,,良,2011-09-25
兴庆小区 ,29.0,10.0,74.0,,,,,良,2011-09-24
兴庆小区 ,24.0,10.0,65.0,,,,,良,2011-09-23
兴庆小区 ,20.0,16.0,53.0,,,,,良,2011-09-22
兴庆小区 ,13.0,10.0,48.0,,,,,优,2011-09-21
兴庆小区 ,11.0,9.0,49.0,,,,,优,2011-09-20
兴庆小区 ,9.0,7.0,25.0,,,,,优,2011-09-19
兴庆小区 ,8.0,6.0,37.0,,,,,优,2011-09-18
兴庆小区 ,14.0,7.0,48.0,,,,,优,2011-09-17
兴庆小区 ,13.0,10.0,70.0,,,,,良,2011-09-16
兴庆小区 ,12.0,12.0,48.0,,,,,优,2011-09-15
兴庆小区 ,16.0,12.0,37.0,,,,,优,2011-09-14
兴庆小区 ,20.0,12.0,30.0,,,,,优,2011-09-13
兴庆小区 ,9.0,9.0,29.0,,,,,优,2011-09-12
兴庆小区 ,12.0,9.0,41.0,,,,,优,2011-09-11
兴庆小区 ,21.0,12.0,60.0,,,,,良,2011-09-10
兴庆小区 ,19.0,14.0,62.0,,,,,良,2011-09-09
兴庆小区 ,10.0,13.0,48.0,,,,,优,2011-09-08
兴庆小区 ,9.0,14.0,35.0,,,,,优,2011-09-07
兴庆小区 ,10.0,13.0,40.0,,,,,优,2011-09-06
兴庆小区 ,9.0,7.0,35.0,,,,,优,2011-09-05
兴庆小区 ,20.0,9.0,61.0,,,,,良,2011-09-04
兴庆小区 ,12.0,14.0,72.0,,,,,良,2011-09-03
兴庆小区 ,15.0,10.0,89.0,,,,,良,2011-09-02
兴庆小区 ,18.0,22.0,81.0,,,,,良,2011-09-01
兴庆小区 ,21.0,20.0,83.0,,,,,良,2011-08-31
兴庆小区 ,12.0,13.0,87.0,,,,,良,2011-08-30
兴庆小区 ,11.0,9.0,90.0,,,,,良,2011-08-29
兴庆小区 ,11.0,14.0,72.0,,,,,良,2011-08-28
兴庆小区 ,12.0,15.0,53.0,,,,,良,2011-08-27
兴庆小区 ,11.0,8.0,74.0,,,,,良,2011-08-26
兴庆小区 ,11.0,9.0,90.0,,,,,良,2011-08-25
兴庆小区 ,10.0,12.0,80.0,,,,,良,2011-08-24
兴庆小区 ,13.0,17.0,56.0,,,,,良,2011-08-23
兴庆小区 ,11.0,15.0,44.0,,,,,优,2011-08-22
兴庆小区 ,8.0,10.0,58.0,,,,,良,2011-08-21
兴庆小区 ,13.0,7.0,55.0,,,,,良,2011-08-20
兴庆小区 ,13.0,10.0,42.0,,,,,优,2011-08-19
兴庆小区 ,13.0,10.0,63.0,,,,,良,2011-08-18
兴庆小区 ,13.0,14.0,51.0,,,,,良,2011-08-17
兴庆小区 ,13.0,15.0,61.0,,,,,良,2011-08-16
兴庆小区 ,13.0,19.0,89.0,,,,,良,2011-08-15
兴庆小区 ,13.0,23.0,96.0,,,,,良,2011-08-14
兴庆小区 ,13.0,17.0,79.0,,,,,良,2011-08-13
兴庆小区 ,15.0,17.0,93.0,,,,,良,2011-08-12
兴庆小区 ,16.0,19.0,83.0,,,,,良,2011-08-11
兴庆小区 ,15.0,20.0,87.0,,,,,良,2011-08-10
兴庆小区 ,13.0,21.0,97.0,,,,,良,2011-08-09
兴庆小区 ,29.0,23.0,93.0,,,,,良,2011-08-08
兴庆小区 ,22.0,10.0,63.0,,,,,良,2011-08-07
兴庆小区 ,13.0,16.0,55.0,,,,,良,2011-08-06
兴庆小区 ,18.0,10.0,85.0,,,,,良,2011-08-05
兴庆小区 ,10.0,17.0,89.0,,,,,良,2011-08-04
兴庆小区 ,9.0,9.0,82.0,,,,,良,2011-08-03
兴庆小区 ,9.0,9.0,54.0,,,,,良,2011-08-02
兴庆小区 ,9.0,9.0,43.0,,,,,优,2011-08-01
兴庆小区 ,9.0,11.0,47.0,,,,,优,2011-07-31
兴庆小区 ,9.0,7.0,41.0,,,,,优,2011-07-30
兴庆小区 ,13.0,8.0,66.0,,,,,良,2011-07-29
兴庆小区 ,13.0,9.0,63.0,,,,,良,2011-07-28
兴庆小区 ,26.0,17.0,82.0,,,,,良,2011-07-27
兴庆小区 ,24.0,10.0,68.0,,,,,良,2011-07-26
兴庆小区 ,15.0,15.0,68.0,,,,,良,2011-07-25
兴庆小区 ,25.0,9.0,87.0,,,,,良,2011-07-24
兴庆小区 ,25.0,9.0,71.0,,,,,良,2011-07-23
兴庆小区 ,24.0,9.0,56.0,,,,,良,2011-07-22
兴庆小区 ,25.0,9.0,68.0,,,,,良,2011-07-21
兴庆小区 ,25.0,9.0,83.0,,,,,良,2011-07-20
兴庆小区 ,37.0,10.0,84.0,,,,,良,2011-07-19
兴庆小区 ,25.0,14.0,66.0,,,,,良,2011-07-18
兴庆小区 ,10.0,18.0,70.0,,,,,良,2011-07-17
兴庆小区 ,10.0,14.0,80.0,,,,,良,2011-07-16
兴庆小区 ,30.0,17.0,74.0,,,,,良,2011-07-15
兴庆小区 ,24.0,15.0,64.0,,,,,良,2011-07-14
兴庆小区 ,25.0,19.0,81.0,,,,,良,2011-07-13
兴庆小区 ,34.0,16.0,92.0,,,,,良,2011-07-12
兴庆小区 ,22.0,22.0,92.0,,,,,良,2011-07-11
兴庆小区 ,31.0,22.0,93.0,,,,,良,2011-07-10
兴庆小区 ,18.0,16.0,64.0,,,,,良,2011-07-09
兴庆小区 ,17.0,14.0,77.0,,,,,良,2011-07-08
兴庆小区 ,10.0,10.0,39.0,,,,,优,2011-07-07
兴庆小区 ,17.0,10.0,36.0,,,,,优,2011-07-06
兴庆小区 ,17.0,10.0,77.0,,,,,良,2011-07-05
兴庆小区 ,17.0,10.0,51.0,,,,,良,2011-07-04
兴庆小区 ,17.0,10.0,56.0,,,,,良,2011-07-03
兴庆小区 ,16.0,10.0,46.0,,,,,优,2011-07-02
兴庆小区 ,14.0,14.0,66.0,,,,,良,2011-07-01
兴庆小区 ,10.0,17.0,57.0,,,,,良,2011-06-30
兴庆小区 ,8.0,9.0,53.0,,,,,良,2011-06-29
兴庆小区 ,17.0,11.0,56.0,,,,,良,2011-06-28
兴庆小区 ,12.0,9.0,57.0,,,,,良,2011-06-27
兴庆小区 ,20.0,9.0,65.0,,,,,良,2011-06-26
兴庆小区 ,20.0,17.0,60.0,,,,,良,2011-06-25
兴庆小区 ,7.0,10.0,46.0,,,,,优,2011-06-24
兴庆小区 ,15.0,7.0,44.0,,,,,优,2011-06-23
兴庆小区 ,10.0,16.0,55.0,,,,,良,2011-06-22
兴庆小区 ,9.0,9.0,56.0,,,,,良,2011-06-21
兴庆小区 ,12.0,10.0,77.0,,,,,良,2011-06-20
兴庆小区 ,16.0,14.0,67.0,,,,,良,2011-06-19
兴庆小区 ,5.0,9.0,48.0,,,,,优,2011-06-18
兴庆小区 ,11.0,19.0,71.0,,,,,良,2011-06-17
兴庆小区 ,9.0,19.0,70.0,,,,,良,2011-06-16
兴庆小区 ,23.0,10.0,58.0,,,,,良,2011-06-15
兴庆小区 ,7.0,15.0,61.0,,,,,良,2011-06-14
兴庆小区 ,13.0,10.0,79.0,,,,,良,2011-06-13
兴庆小区 ,19.0,15.0,65.0,,,,,良,2011-06-12
兴庆小区 ,11.0,12.0,48.0,,,,,优,2011-06-11
兴庆小区 ,18.0,13.0,39.0,,,,,优,2011-06-10
兴庆小区 ,21.0,15.0,79.0,,,,,良,2011-06-09
兴庆小区 ,18.0,17.0,65.0,,,,,良,2011-06-08
兴庆小区 ,39.0,23.0,73.0,,,,,良,2011-06-07
兴庆小区 ,2.0,14.0,50.0,,,,,优,2011-06-07
兴庆小区 ,28.0,18.0,88.0,,,,,良,2011-06-06
兴庆小区 ,7.0,14.0,94.0,,,,,良,2011-06-05
兴庆小区 ,13.0,18.0,64.0,,,,,良,2011-06-04
兴庆小区 ,15.0,27.0,69.0,,,,,良,2011-06-03
兴庆小区 ,13.0,17.0,64.0,,,,,良,2011-06-02
兴庆小区 ,10.0,11.0,44.0,,,,,优,2011-06-01
兴庆小区 ,13.0,17.0,54.0,,,,,良,2011-05-31
兴庆小区 ,7.0,15.0,60.0,,,,,良,2011-05-30
兴庆小区 ,8.0,9.0,85.0,,,,,良,2011-05-29
兴庆小区 ,10.0,9.0,72.0,,,,,良,2011-05-28
兴庆小区 ,11.0,9.0,58.0,,,,,良,2011-05-27
兴庆小区 ,10.0,8.0,73.0,,,,,良,2011-05-26
兴庆小区 ,17.0,13.0,60.0,,,,,良,2011-05-25
兴庆小区 ,17.0,19.0,34.0,,,,,优,2011-05-24
兴庆小区 ,12.0,10.0,21.0,,,,,优,2011-05-23
兴庆小区 ,10.0,11.0,26.0,,,,,优,2011-05-22
兴庆小区 ,12.0,12.0,27.0,,,,,优,2011-05-21
兴庆小区 ,27.0,18.0,84.0,,,,,良,2011-05-20
兴庆小区 ,28.0,24.0,91.0,,,,,良,2011-05-19
兴庆小区 ,20.0,21.0,86.0,,,,,良,2011-05-18
兴庆小区 ,19.0,23.0,60.0,,,,,良,2011-05-17
兴庆小区 ,28.0,17.0,43.0,,,,,优,2011-05-16
兴庆小区 ,19.0,22.0,50.0,,,,,优,2011-05-15
兴庆小区 ,21.0,14.0,46.0,,,,,优,2011-05-14
兴庆小区 ,18.0,14.0,53.0,,,,,良,2011-05-13
兴庆小区 ,20.0,14.0,68.0,,,,,良,2011-05-12
兴庆小区 ,7.0,12.0,56.0,,,,,良,2011-05-11
兴庆小区 ,12.0,14.0,63.0,,,,,良,2011-05-10
兴庆小区 ,18.0,19.0,83.0,,,,,良,2011-05-09
兴庆小区 ,10.0,19.0,98.0,,,,,良,2011-05-08
兴庆小区 ,10.0,22.0,75.0,,,,,良,2011-05-07
兴庆小区 ,10.0,20.0,88.0,,,,,良,2011-05-06
兴庆小区 ,8.0,17.0,57.0,,,,,良,2011-05-05
兴庆小区 ,7.0,17.0,52.0,,,,,良,2011-05-04
兴庆小区 ,10.0,18.0,70.0,,,,,良,2011-05-03
兴庆小区 ,11.0,10.0,48.0,,,,,优,2011-05-02
兴庆小区 ,14.0,19.0,87.0,,,,,良,2011-05-01
兴庆小区 ,29.0,17.0,173.0,,,,,轻度污染,2011-04-30
兴庆小区 ,30.0,20.0,93.0,,,,,良,2011-04-29
兴庆小区 ,17.0,29.0,82.0,,,,,良,2011-04-28
兴庆小区 ,11.0,18.0,80.0,,,,,良,2011-04-27
兴庆小区 ,29.0,25.0,106.0,,,,,轻微污染,2011-04-26
兴庆小区 ,29.0,24.0,92.0,,,,,良,2011-04-25
兴庆小区 ,22.0,22.0,66.0,,,,,良,2011-04-24
兴庆小区 ,26.0,23.0,69.0,,,,,良,2011-04-23
兴庆小区 ,24.0,30.0,91.0,,,,,良,2011-04-22
兴庆小区 ,18.0,21.0,94.0,,,,,良,2011-04-21
兴庆小区 ,32.0,25.0,99.0,,,,,良,2011-04-20
兴庆小区 ,13.0,19.0,93.0,,,,,良,2011-04-19
兴庆小区 ,13.0,19.0,90.0,,,,,良,2011-04-18
兴庆小区 ,21.0,21.0,87.0,,,,,良,2011-04-17
兴庆小区 ,19.0,23.0,92.0,,,,,良,2011-04-16
兴庆小区 ,31.0,20.0,96.0,,,,,良,2011-04-15
兴庆小区 ,22.0,22.0,135.0,,,,,轻微污染,2011-04-14
兴庆小区 ,23.0,25.0,144.0,,,,,轻微污染,2011-04-13
兴庆小区 ,30.0,29.0,110.0,,,,,轻微污染,2011-04-12
兴庆小区 ,18.0,14.0,98.0,,,,,良,2011-04-11
兴庆小区 ,34.0,31.0,132.0,,,,,轻微污染,2011-04-10
兴庆小区 ,36.0,26.0,96.0,,,,,良,2011-04-09
兴庆小区 ,17.0,15.0,98.0,,,,,良,2011-04-08
兴庆小区 ,18.0,22.0,100.0,,,,,良,2011-04-07
兴庆小区 ,23.0,14.0,98.0,,,,,良,2011-04-06
兴庆小区 ,24.0,17.0,100.0,,,,,良,2011-04-05
兴庆小区 ,25.0,16.0,91.0,,,,,良,2011-04-04
兴庆小区 ,23.0,21.0,73.0,,,,,良,2011-04-03
兴庆小区 ,16.0,20.0,97.0,,,,,良,2011-04-02
兴庆小区 ,36.0,32.0,93.0,,,,,良,2011-04-01
兴庆小区 ,42.0,35.0,98.0,,,,,良,2011-03-31
兴庆小区 ,48.0,39.0,109.0,,,,,轻微污染,2011-03-30
兴庆小区 ,45.0,31.0,92.0,,,,,良,2011-03-29
兴庆小区 ,48.0,33.0,99.0,,,,,良,2011-03-28
兴庆小区 ,21.0,19.0,95.0,,,,,良,2011-03-27
兴庆小区 ,31.0,25.0,93.0,,,,,良,2011-03-26
兴庆小区 ,31.0,24.0,93.0,,,,,良,2011-03-25
兴庆小区 ,17.0,12.0,93.0,,,,,良,2011-03-24
兴庆小区 ,20.0,17.0,71.0,,,,,良,2011-03-23
兴庆小区 ,14.0,7.0,63.0,,,,,良,2011-03-22
兴庆小区 ,14.0,7.0,62.0,,,,,良,2011-03-21
兴庆小区 ,15.0,19.0,98.0,,,,,良,2011-03-20
兴庆小区 ,23.0,15.0,166.0,,,,,轻度污染,2011-03-19
兴庆小区 ,43.0,26.0,147.0,,,,,轻微污染,2011-03-18
兴庆小区 ,32.0,24.0,98.0,,,,,良,2011-03-17
兴庆小区 ,21.0,28.0,89.0,,,,,良,2011-03-16
兴庆小区 ,25.0,19.0,74.0,,,,,良,2011-03-15
兴庆小区 ,40.0,22.0,187.0,,,,,轻度污染,2011-03-14
兴庆小区 ,52.0,34.0,98.0,,,,,良,2011-03-13
兴庆小区 ,52.0,35.0,93.0,,,,,良,2011-03-12
兴庆小区 ,48.0,30.0,98.0,,,,,良,2011-03-11
兴庆小区 ,40.0,22.0,95.0,,,,,良,2011-03-10
兴庆小区 ,56.0,24.0,87.0,,,,,良,2011-03-09
兴庆小区 ,49.0,30.0,94.0,,,,,良,2011-03-08
兴庆小区 ,42.0,22.0,96.0,,,,,良,2011-03-07
兴庆小区 ,56.0,31.0,134.0,,,,,轻微污染,2011-03-06
兴庆小区 ,60.0,29.0,98.0,,,,,良,2011-03-05
兴庆小区 ,59.0,25.0,70.0,,,,,良,2011-03-04
兴庆小区 ,56.0,27.0,96.0,,,,,良,2011-03-03
兴庆小区 ,27.0,13.0,80.0,,,,,良,2011-03-02
兴庆小区 ,44.0,20.0,40.0,,,,,优,2011-03-01
兴庆小区 ,62.0,20.0,68.0,,,,,良,2011-02-28
兴庆小区 ,30.0,20.0,96.0,,,,,良,2011-02-27
兴庆小区 ,46.0,20.0,130.0,,,,,轻微污染,2011-02-26
兴庆小区 ,69.0,40.0,182.0,,,,,轻度污染,2011-02-25
兴庆小区 ,74.0,40.0,185.0,,,,,轻度污染,2011-02-24
兴庆小区 ,62.0,35.0,167.0,,,,,轻度污染,2011-02-23
兴庆小区 ,69.0,29.0,166.0,,,,,轻度污染,2011-02-22
兴庆小区 ,71.0,43.0,196.0,,,,,轻度污染,2011-02-21
兴庆小区 ,67.0,39.0,186.0,,,,,轻度污染,2011-02-20
兴庆小区 ,57.0,35.0,126.0,,,,,轻微污染,2011-02-19
兴庆小区 ,65.0,27.0,133.0,,,,,轻微污染,2011-02-18
兴庆小区 ,61.0,35.0,147.0,,,,,轻微污染,2011-02-17
兴庆小区 ,78.0,27.0,97.0,,,,,良,2011-02-16
兴庆小区 ,76.0,22.0,97.0,,,,,良,2011-02-15
兴庆小区 ,58.0,20.0,69.0,,,,,良,2011-02-14
兴庆小区 ,62.0,24.0,78.0,,,,,良,2011-02-13
兴庆小区 ,80.0,29.0,89.0,,,,,良,2011-02-12
兴庆小区 ,63.0,17.0,90.0,,,,,良,2011-02-11
兴庆小区 ,61.0,15.0,76.0,,,,,良,2011-02-10
兴庆小区 ,106.0,32.0,121.0,,,,,轻微污染,2011-02-09
兴庆小区 ,63.0,14.0,88.0,,,,,良,2011-02-08
兴庆小区 ,64.0,13.0,93.0,,,,,良,2011-02-07
兴庆小区 ,74.0,33.0,108.0,,,,,轻微污染,2011-02-06
兴庆小区 ,66.0,29.0,98.0,,,,,良,2011-02-05
兴庆小区 ,102.0,38.0,145.0,,,,,轻微污染,2011-02-04
兴庆小区 ,116.0,54.0,200.0,,,,,轻度污染,2011-02-03
兴庆小区 ,99.0,13.0,113.0,,,,,轻微污染,2011-02-02
兴庆小区 ,98.0,27.0,116.0,,,,,轻微污染,2011-02-01
兴庆小区 ,75.0,24.0,78.0,,,,,良,2011-01-31
兴庆小区 ,71.0,10.0,76.0,,,,,良,2011-01-30
兴庆小区 ,81.0,22.0,64.0,,,,,良,2011-01-29
兴庆小区 ,99.0,32.0,99.0,,,,,良,2011-01-28
兴庆小区 ,117.0,31.0,144.0,,,,,轻微污染,2011-01-27
兴庆小区 ,103.0,32.0,110.0,,,,,轻微污染,2011-01-26
兴庆小区 ,107.0,42.0,119.0,,,,,轻微污染,2011-01-25
兴庆小区 ,54.0,29.0,88.0,,,,,良,2011-01-24
兴庆小区 ,33.0,15.0,124.0,,,,,轻微污染,2011-01-23
兴庆小区 ,77.0,52.0,159.0,,,,,轻度污染,2011-01-22
兴庆小区 ,62.0,25.0,157.0,,,,,轻度污染,2011-01-21
兴庆小区 ,64.0,14.0,133.0,,,,,轻微污染,2011-01-20
兴庆小区 ,63.0,19.0,119.0,,,,,轻微污染,2011-01-19
兴庆小区 ,73.0,40.0,95.0,,,,,良,2011-01-18
兴庆小区 ,60.0,22.0,86.0,,,,,良,2011-01-17
兴庆小区 ,38.0,20.0,96.0,,,,,良,2011-01-16
兴庆小区 ,54.0,20.0,112.0,,,,,轻微污染,2011-01-15
兴庆小区 ,69.0,38.0,166.0,,,,,轻度污染,2011-01-14
兴庆小区 ,58.0,24.0,115.0,,,,,轻微污染,2011-01-13
兴庆小区 ,61.0,11.0,72.0,,,,,良,2011-01-12
兴庆小区 ,22.0,15.0,80.0,,,,,良,2011-01-11
兴庆小区 ,52.0,9.0,90.0,,,,,良,2011-01-10
兴庆小区 ,47.0,15.0,92.0,,,,,良,2011-01-09
兴庆小区 ,55.0,18.0,98.0,,,,,良,2011-01-08
兴庆小区 ,50.0,17.0,83.0,,,,,良,2011-01-07
兴庆小区 ,53.0,22.0,83.0,,,,,良,2011-01-06
兴庆小区 ,54.0,23.0,106.0,,,,,轻微污染,2011-01-05
兴庆小区 ,48.0,15.0,90.0,,,,,良,2011-01-04
兴庆小区 ,31.0,14.0,71.0,,,,,良,2011-01-03
兴庆小区 ,36.0,22.0,90.0,,,,,良,2011-01-02
兴庆小区 ,21.0,28.0,95.0,,,,,良,2011-01-01
兴庆小区 ,32.0,11.0,85.0,,,,,良,2010-12-31
兴庆小区 ,22.0,17.0,68.0,,,,,良,2010-12-30
兴庆小区 ,15.0,11.0,88.0,,,,,良,2010-12-29
兴庆小区 ,44.0,12.0,63.0,,,,,良,2010-12-28
兴庆小区 ,23.0,16.0,124.0,,,,,轻微污染,2010-12-27
兴庆小区 ,21.0,19.0,84.0,,,,,良,2010-12-26
兴庆小区 ,33.0,23.0,74.0,,,,,良,2010-12-25
兴庆小区 ,39.0,23.0,75.0,,,,,良,2010-12-24
兴庆小区 ,59.0,37.0,116.0,,,,,轻微污染,2010-12-23
兴庆小区 ,45.0,28.0,100.0,,,,,良,2010-12-22
兴庆小区 ,71.0,25.0,97.0,,,,,良,2010-12-21
兴庆小区 ,80.0,33.0,89.0,,,,,良,2010-12-20
兴庆小区 ,90.0,42.0,98.0,,,,,良,2010-12-19
兴庆小区 ,106.0,42.0,113.0,,,,,轻微污染,2010-12-18
兴庆小区 ,59.0,31.0,93.0,,,,,良,2010-12-17
兴庆小区 ,32.0,15.0,55.0,,,,,良,2010-12-16
兴庆小区 ,47.0,14.0,58.0,,,,,良,2010-12-15
兴庆小区 ,50.0,21.0,86.0,,,,,良,2010-12-14
兴庆小区 ,78.0,38.0,169.0,,,,,轻度污染,2010-12-13
兴庆小区 ,55.0,26.0,98.0,,,,,良,2010-12-12
兴庆小区 ,57.0,10.0,86.0,,,,,良,2010-12-11
兴庆小区 ,56.0,47.0,130.0,,,,,轻微污染,2010-12-10
兴庆小区 ,26.0,27.0,101.0,,,,,轻微污染,2010-12-09
兴庆小区 ,32.0,30.0,84.0,,,,,良,2010-12-08
兴庆小区 ,49.0,22.0,95.0,,,,,良,2010-12-07
兴庆小区 ,45.0,25.0,96.0,,,,,良,2010-12-06
兴庆小区 ,59.0,48.0,123.0,,,,,轻微污染,2010-12-05
兴庆小区 ,69.0,35.0,108.0,,,,,轻微污染,2010-12-04
兴庆小区 ,41.0,22.0,100.0,,,,,良,2010-12-03
兴庆小区 ,35.0,22.0,88.0,,,,,良,2010-12-02
兴庆小区 ,34.0,29.0,88.0,,,,,良,2010-12-01
兴庆小区 ,49.0,21.0,86.0,,,,,良,2010-11-30
兴庆小区 ,39.0,25.0,95.0,,,,,良,2010-11-29
兴庆小区 ,65.0,34.0,93.0,,,,,良,2010-11-28
兴庆小区 ,64.0,25.0,95.0,,,,,良,2010-11-27
兴庆小区 ,70.0,40.0,132.0,,,,,轻微污染,2010-11-26
兴庆小区 ,92.0,73.0,107.0,,,,,轻微污染,2010-11-25
兴庆小区 ,101.0,70.0,114.0,,,,,轻微污染,2010-11-24
兴庆小区 ,90.0,70.0,97.0,,,,,良,2010-11-23
兴庆小区 ,67.0,42.0,78.0,,,,,良,2010-11-22
兴庆小区 ,74.0,35.0,93.0,,,,,良,2010-11-21
兴庆小区 ,61.0,98.0,118.0,,,,,轻微污染,2010-11-20
兴庆小区 ,55.0,65.0,83.0,,,,,良,2010-11-19
兴庆小区 ,100.0,83.0,134.0,,,,,轻微污染,2010-11-18
兴庆小区 ,55.0,62.0,113.0,,,,,轻微污染,2010-11-17
兴庆小区 ,64.0,27.0,93.0,,,,,良,2010-11-16
兴庆小区 ,58.0,32.0,77.0,,,,,良,2010-11-15
兴庆小区 ,22.0,14.0,67.0,,,,,良,2010-11-14
兴庆小区 ,31.0,22.0,88.0,,,,,良,2010-11-13
兴庆小区 ,28.0,26.0,96.0,,,,,良,2010-11-12
兴庆小区 ,32.0,17.0,86.0,,,,,良,2010-11-11
兴庆小区 ,31.0,17.0,86.0,,,,,良,2010-11-10
兴庆小区 ,42.0,20.0,90.0,,,,,良,2010-11-09
兴庆小区 ,34.0,20.0,95.0,,,,,良,2010-11-08
兴庆小区 ,30.0,28.0,91.0,,,,,良,2010-11-07
兴庆小区 ,42.0,29.0,98.0,,,,,良,2010-11-06
兴庆小区 ,39.0,28.0,96.0,,,,,良,2010-11-05
兴庆小区 ,38.0,27.0,85.0,,,,,良,2010-11-04
兴庆小区 ,33.0,19.0,62.0,,,,,良,2010-11-03
兴庆小区 ,21.0,29.0,68.0,,,,,良,2010-11-02
兴庆小区 ,43.0,105.0,130.0,,,,,轻微污染,2010-11-01
兴庆小区 ,32.0,117.0,118.0,,,,,轻微污染,2010-10-31
兴庆小区 ,45.0,42.0,94.0,,,,,良,2010-10-30
兴庆小区 ,36.0,27.0,93.0,,,,,良,2010-10-29
兴庆小区 ,30.0,20.0,72.0,,,,,良,2010-10-28
兴庆小区 ,33.0,24.0,81.0,,,,,良,2010-10-27
兴庆小区 ,5.0,19.0,51.0,,,,,良,2010-10-26
兴庆小区 ,17.0,26.0,53.0,,,,,良,2010-10-25
兴庆小区 ,51.0,50.0,129.0,,,,,轻微污染,2010-10-24
兴庆小区 ,25.0,40.0,99.0,,,,,良,2010-10-23
兴庆小区 ,34.0,49.0,111.0,,,,,轻微污染,2010-10-22
兴庆小区 ,33.0,27.0,106.0,,,,,轻微污染,2010-10-21
兴庆小区 ,22.0,47.0,148.0,,,,,轻微污染,2010-10-20
兴庆小区 ,35.0,70.0,175.0,,,,,轻度污染,2010-10-19
兴庆小区 ,26.0,59.0,115.0,,,,,轻微污染,2010-10-18
兴庆小区 ,43.0,58.0,97.0,,,,,良,2010-10-17
兴庆小区 ,29.0,75.0,75.0,,,,,良,2010-10-16
兴庆小区 ,20.0,27.0,75.0,,,,,良,2010-10-15
兴庆小区 ,31.0,21.0,70.0,,,,,良,2010-10-14
兴庆小区 ,20.0,22.0,63.0,,,,,良,2010-10-13
兴庆小区 ,13.0,34.0,69.0,,,,,良,2010-10-12
兴庆小区 ,16.0,21.0,28.0,,,,,优,2010-10-11
兴庆小区 ,29.0,34.0,93.0,,,,,良,2010-10-10
兴庆小区 ,46.0,40.0,138.0,,,,,轻微污染,2010-10-09
兴庆小区 ,37.0,27.0,87.0,,,,,良,2010-10-08
兴庆小区 ,44.0,21.0,82.0,,,,,良,2010-10-07
兴庆小区 ,30.0,21.0,97.0,,,,,良,2010-10-06
兴庆小区 ,24.0,21.0,69.0,,,,,良,2010-10-05
兴庆小区 ,27.0,27.0,51.0,,,,,良,2010-10-04
兴庆小区 ,25.0,21.0,62.0,,,,,良,2010-10-03
兴庆小区 ,29.0,21.0,80.0,,,,,良,2010-10-02
兴庆小区 ,36.0,21.0,97.0,,,,,良,2010-10-01
兴庆小区 ,40.0,21.0,98.0,,,,,良,2010-09-30
兴庆小区 ,30.0,21.0,109.0,,,,,轻微污染,2010-09-29
兴庆小区 ,33.0,29.0,128.0,,,,,轻微污染,2010-09-28
兴庆小区 ,32.0,21.0,98.0,,,,,良,2010-09-27
兴庆小区 ,31.0,21.0,81.0,,,,,良,2010-09-26
兴庆小区 ,18.0,18.0,68.0,,,,,良,2010-09-25
兴庆小区 ,46.0,25.0,85.0,,,,,良,2010-09-24
兴庆小区 ,28.0,20.0,63.0,,,,,良,2010-09-23
兴庆小区 ,28.0,21.0,57.0,,,,,良,2010-09-22
兴庆小区 ,49.0,21.0,91.0,,,,,良,2010-09-21
兴庆小区 ,49.0,21.0,81.0,,,,,良,2010-09-20
兴庆小区 ,31.0,21.0,78.0,,,,,良,2010-09-19
兴庆小区 ,21.0,21.0,65.0,,,,,良,2010-09-18
兴庆小区 ,30.0,21.0,78.0,,,,,良,2010-09-17
兴庆小区 ,35.0,21.0,84.0,,,,,良,2010-09-16
兴庆小区 ,20.0,21.0,71.0,,,,,良,2010-09-15
兴庆小区 ,21.0,21.0,68.0,,,,,良,2010-09-14
兴庆小区 ,23.0,21.0,73.0,,,,,良,2010-09-13
兴庆小区 ,30.0,21.0,86.0,,,,,良,2010-09-12
兴庆小区 ,27.0,21.0,82.0,,,,,良,2010-09-11
兴庆小区 ,19.0,15.0,71.0,,,,,良,2010-09-10
兴庆小区 ,31.0,21.0,89.0,,,,,良,2010-09-09
兴庆小区 ,27.0,21.0,63.0,,,,,良,2010-09-08
兴庆小区 ,7.0,19.0,61.0,,,,,良,2010-09-07
兴庆小区 ,15.0,21.0,72.0,,,,,良,2010-09-06
兴庆小区 ,28.0,21.0,78.0,,,,,良,2010-09-05
兴庆小区 ,21.0,19.0,71.0,,,,,良,2010-09-04
兴庆小区 ,27.0,21.0,74.0,,,,,良,2010-09-03
